country,city,year,lat,long,alt,tmax,tmin,prcp,agdd_winter,tmax_winter,prcp_winter,tmin_winter,co2_percapita,bloom_date
Japan,Wakkanai,1992,45.415,141.6788889,2.85,10.30808081,4.04171123,5.337244898,1.5,-0.84511544,32.16239316,-5.970875421,9.4102,140
Japan,Wakkanai,1999,45.415,141.6788889,2.85,10.4658363,4.325945946,4.66835443,2.1,-1.975209764,37.84742444,-6.806111111,9.7514,138
Japan,Wakkanai,2005,45.415,141.6788889,2.85,12.675,5.655154639,3.03768546,0,1.9,33.71428571,-8.946666667,10.0554,148
Japan,Wakkanai,1953,45.415,141.6788889,2.85,8.48630137,3.187671233,2.768493151,2.3,-4.921466974,26.32834101,-9.955913978,1.678,150
Japan,Wakkanai,1994,45.415,141.6788889,2.85,10.37824561,4.909090909,5.22,8.35,-1.00952381,37.72067901,-6.328344017,9.7362,139
Japan,Wakkanai,1993,45.415,141.6788889,2.85,10.08432056,3.766839378,4.768852459,7.75,-0.334555556,34.89364084,-4.821465428,9.3259,138
Japan,Wakkanai,2008,45.415,141.6788889,2.85,10.76366667,4.288442211,2.18630137,1.2,-1.871541502,22.23507601,-6.699358974,9.5871,126
Japan,Wakkanai,2006,45.415,141.6788889,2.85,10.48600683,4.2,3.091506849,1.7,-1.841903507,33.93010753,-7.1375,9.8687,140
Japan,Wakkanai,2007,45.415,141.6788889,2.85,10.50231788,4.469892473,2.493370166,6.05,-0.540822141,23.67012289,-5.895238095,10.1416,137
Japan,Wakkanai,2011,45.415,141.6788889,2.85,10.96020408,4.716315789,3.324585635,9.45,-0.799073441,24.02469136,-5.983559578,9.8434,145
Japan,Wakkanai,2004,45.415,141.6788889,2.85,11.30598592,5.137566138,3.252089136,1.1,-0.419166667,29.83256528,-5.662075702,10.0064,133
Japan,Wakkanai,1991,45.415,141.6788889,2.85,10.55602606,4.529255319,5.055428571,17.95,0.520611111,47.62424585,-3.695887446,9.3628,138
Japan,Wakkanai,1996,45.415,141.6788889,2.85,10.0456446,3.211764706,5.862032086,9.15,-0.856226475,33.88513228,-6.069230769,9.8823,146
Switzerland,Sta. Maria (Val Mustair),2008,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,34.9480765,1.304053449,15.07220683,-4.981455329,5.8658,131
Switzerland,Sta. Maria (Val Mustair),2017,46.603092,10.421956,1390,7.766666667,3.316393443,5.060958904,32.23353956,1.174770184,18.12539184,-4.925262928,4.5155,107
Switzerland,Sta. Maria (Val Mustair),2011,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.04993492,1.170406426,13.17845734,-5.228197027,5.1834,113
Switzerland,Sta. Maria (Val Mustair),2016,46.603092,10.421956,1390,2.10625,3.337815126,4.453191489,72.2,3.310160099,9.820434227,-3.015995872,4.677,128
Switzerland,Sta. Maria (Val Mustair),2012,46.603092,10.421956,1390,-0.695652174,-6.891666667,0.768965517,38.19188416,1.581748492,17.23562106,-4.542387743,5.2765,123
Switzerland,Sta. Maria (Val Mustair),1998,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.05593933,1.380527289,16.02651521,-4.848390577,6.2911,131
Switzerland,Sta. Maria (Val Mustair),2013,46.603092,10.421956,1390,11.25264706,3.763306452,1.963157895,27.75,0.322581369,5.835619824,-6.485800311,5.3257,128
Switzerland,Sta. Maria (Val Mustair),2009,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,34.4609514,1.198996361,13.93066073,-5.152125043,5.6436,129
Switzerland,Sta. Maria (Val Mustair),1999,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,34.99217378,1.374517303,15.9578298,-4.858244507,6.2468,127
Switzerland,Sta. Maria (Val Mustair),2015,46.603092,10.421956,1390,12.38592375,3.664478764,1.925641026,74.25,2.583179012,10.19354839,-4.224927761,4.6682,124
Switzerland,Sta. Maria (Val Mustair),2010,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,34.81254993,1.268952669,14.67531963,-5.039030908,5.7691,132
Switzerland,Sta. Maria (Val Mustair),2000,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.0446487,1.355926025,15.70843689,-4.891454847,6.1057,124
Switzerland,Sta. Maria (Val Mustair),2014,46.603092,10.421956,1390,11.31341463,3.247107438,2.58,21.25,1.665487179,29.28860109,-3.927480159,4.7808,121
Switzerland,Sta. Maria (Val Mustair),2020,46.603092,10.421956,1390,17.06666667,3.491119691,4.045,0,2.6,27.46666667,-2.938095238,3.7319,114
Switzerland,Sta. Maria (Val Mustair),2021,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,25.82540078,1.390072862,20.0939766,-4.633527298,6.07818,125
Switzerland,Sta. Maria (Val Mustair),2003,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.07669831,1.362309484,15.77980645,-4.881085395,6.1433,126
Switzerland,Sta. Maria (Val Mustair),2001,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.05838209,1.379314094,16.00964158,-4.850606172,6.2796,131
Switzerland,Sta. Maria (Val Mustair),2004,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,34.96071132,1.364410059,15.84157467,-4.875277218,6.1767,135
Switzerland,Sta. Maria (Val Mustair),2002,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.05610919,1.341661138,15.51769899,-4.917221714,6.0201,133
Switzerland,Sta. Maria (Val Mustair),2019,46.603092,10.421956,1390,5.333333333,3.580314961,3.628076923,39.80536222,1.601088085,16.49265678,-4.552287159,4.2766,121
Switzerland,Sta. Maria (Val Mustair),2005,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.05666527,1.369129097,15.88188273,-4.86837362,6.1986,130
Switzerland,Sta. Maria (Val Mustair),2006,46.603092,10.421956,1390,14.7,2.898380567,4.659859155,35.04449449,1.352455698,15.66336165,-4.897588172,6.0839,135
Switzerland,Sta. Maria (Val Mustair),2018,46.603092,10.421956,1390,11.27586207,3.920634921,3.561206897,0,-1.611904762,25.27678571,-7.209558824,4.3243,123
Switzerland,Zürich-MeteoSchweiz,2003,47.378142,8.565853,555,14.86356164,6.296986301,2.353972603,220.55,3.097619048,19.83602151,-1.336674347,6.1433,104
Switzerland,Zürich-MeteoSchweiz,1994,47.378142,8.565853,555,14.50027397,7.132328767,3.210684932,323.2,5.700230415,28.03341014,0.319162826,6.1507,90
Switzerland,Zürich-MeteoSchweiz,1979,47.378142,8.565853,555,12.51150685,5.56,3.244383562,190.8,2.792050691,28.73655914,-1.696774194,6.3409,119
Switzerland,Zürich-Witikon,2001,47.3591,8.590272,620,13.60986301,6.360821918,4.062739726,314.15,5.842089094,20.95583717,0.470814132,6.2796,96
Switzerland,Zürich-MeteoSchweiz,1960,47.378142,8.565853,555,14.23715847,5.334699454,3.53715847,282.75,5.347868001,25.82165369,-1.347385984,3.6924,98
Switzerland,Zürich-MeteoSchweiz,2002,47.378142,8.565853,555,14.38958904,7.074794521,3.495342466,311.7,4.794969278,17.51920123,-0.549923195,6.0201,90
Switzerland,Zürich-MeteoSchweiz,2020,47.378142,8.565853,555,15.44289617,6.949453552,2.348360656,409.5,7.587208009,22.83945124,1.204820171,3.7319,93
Switzerland,Zürich-MeteoSchweiz,1995,47.378142,8.565853,555,13.34136986,5.864931507,3.625479452,331.2,5.634139785,41.99923195,0.245660522,6.2058,103
Switzerland,Zürich-Witikon,1990,47.3591,8.590272,620,14.34520548,6.231780822,3.255342466,370.7,6.620084485,28.22734255,0.534715822,6.6366,81
Switzerland,Zürich-Witikon,2021,47.3591,8.590272,620,13.8139726,6.079452055,3.086575342,265.1,4.934715822,29.36482335,-0.329915515,5.713168991,94
Switzerland,Zürich-Witikon,2000,47.3591,8.590272,620,14.43879781,6.959836066,3.160382514,257.75,4.836077123,33.95773081,-0.482128291,6.1057,105
Switzerland,Zürich-MeteoSchweiz,1982,47.378142,8.565853,555,13.50821918,5.960273973,3.210684932,174.25,3.4796851,35.26689708,-1.969892473,5.7876,117
Switzerland,Zürich-MeteoSchweiz,1985,47.378142,8.565853,555,12.55452055,4.66109589,2.629041096,166.05,1.585983103,22.54454685,-3.724500768,6.1816,112
Switzerland,Zürich-Witikon,1995,47.3591,8.590272,620,13.34136986,5.864931507,3.625479452,331.2,5.634139785,41.99923195,0.245660522,6.2058,102
Switzerland,Zürich-MeteoSchweiz,2011,47.378142,8.565853,555,14.96575342,6.752876712,2.502739726,225.1,3.802457757,19.03225806,-1.381144393,5.1834,95
Switzerland,Zürich-Witikon,2010,47.3591,8.590272,620,12.72328767,5.53260274,2.743835616,159.35,2.353264209,20.31835637,-2.183794163,5.7691,113
Switzerland,Zürich-MeteoSchweiz,1989,47.378142,8.565853,555,13.91452055,6.084383562,2.603013699,237.5,4.623694316,21.7311828,0.12016129,5.975,92
Switzerland,Zürich-Witikon,1976,47.3591,8.590272,620,13.07486339,5.564754098,2.628961749,185.85,3.36492399,11.75231739,-1.401371895,6.3822,107
Switzerland,Zürich-Witikon,1994,47.3591,8.590272,620,14.50027397,7.132328767,3.210684932,323.2,5.700230415,28.03341014,0.319162826,6.1507,87
Switzerland,Zürich-MeteoSchweiz,2007,47.378142,8.565853,555,14.33808219,6.465205479,3.158630137,395.25,6.861059908,20.16628264,1.260560676,5.754,98
Switzerland,Zürich-Witikon,1984,47.3591,8.590272,620,12.49590164,5.122677596,2.71557377,161.75,3.116833519,21.43047831,-1.858731924,6.1175,117
Switzerland,Zürich-Witikon,1988,47.3591,8.590272,620,13.4010929,6.076229508,3.865027322,275.35,5.237486096,17.87949574,0.053207267,6.2073,116
Switzerland,Zürich-Witikon,2002,47.3591,8.590272,620,14.38958904,7.074794521,3.495342466,311.7,4.794969278,17.51920123,-0.549923195,6.0201,91
Switzerland,Zürich-MeteoSchweiz,1987,47.378142,8.565853,555,12.27808219,5.095342466,3.329315068,142,1.488709677,24.17434716,-2.83187404,6.1754,116
Switzerland,Zürich-Witikon,2013,47.3591,8.590272,620,13.06849315,5.759452055,2.996712329,162.4,2.717511521,30.55721966,-1.89562212,5.3257,121
Switzerland,Zürich-Witikon,2003,47.3591,8.590272,620,14.86356164,6.296986301,2.353972603,220.55,3.097619048,19.83602151,-1.336674347,6.1433,106
Switzerland,Zürich-Witikon,1993,47.3591,8.590272,620,13.23369863,5.755616438,3.215342466,222.25,3.881989247,14.48694316,-1.119316436,6.3475,110
Switzerland,Zürich-MeteoSchweiz,2001,47.378142,8.565853,555,13.60986301,6.360821918,4.062739726,314.15,5.842089094,20.95583717,0.470814132,6.2796,97
Switzerland,Zürich-MeteoSchweiz,1966,47.378142,8.565853,555,14.29945205,5.53369863,3.593150685,340,5.820852535,39.40552995,-0.71624424,5.3376,106
Switzerland,Zürich-Witikon,1966,47.3591,8.590272,620,14.29945205,5.53369863,3.593150685,340,5.820852535,39.40552995,-0.71624424,5.3376,108
Switzerland,Zürich-Witikon,1991,47.3591,8.590272,620,13.03808219,5.409863014,2.531780822,163.3,2.550614439,16.16513057,-2.395084485,6.8661,100
Switzerland,Zürich-Witikon,2012,47.3591,8.590272,620,13.93114754,6.169398907,3.529234973,239.9,3.44831294,28.69855395,-1.791360771,5.2765,104
Switzerland,Zürich-MeteoSchweiz,2013,47.378142,8.565853,555,13.06849315,5.759452055,2.996712329,162.4,2.717511521,30.55721966,-1.89562212,5.3257,114
Switzerland,Zürich-MeteoSchweiz,1986,47.378142,8.565853,555,12.5739726,5.000273973,3.299452055,180.8,2.533486943,29.31374808,-2.684677419,6.5265,123
Switzerland,Zürich-MeteoSchweiz,1996,47.378142,8.565853,555,12.16120219,4.900819672,2.742349727,105.7,1.689061921,21.86874305,-2.511865035,6.2658,111
Switzerland,Zürich-Witikon,2011,47.3591,8.590272,620,14.96575342,6.752876712,2.502739726,225.1,3.802457757,19.03225806,-1.381144393,5.1834,95
Switzerland,Zürich-MeteoSchweiz,1962,47.378142,8.565853,555,13.24109589,4.08739726,2.736986301,239.4,4.453187404,37.34946237,-1.793471582,4.3964,113
Switzerland,Zürich-Witikon,1996,47.3591,8.590272,620,12.16120219,4.900819672,2.742349727,105.7,1.689061921,21.86874305,-2.511865035,6.2658,112
Switzerland,Zürich-Witikon,2014,47.3591,8.590272,620,14.82219178,7.142465753,2.949041096,297.3,6.193663594,16.36175115,0.255568356,4.7808,93
Switzerland,Zürich-Witikon,1980,47.3591,8.590272,620,11.88169399,5.087704918,2.806830601,273,4.704338154,30.21319985,-0.12625139,6.4436,120
Switzerland,Zürich-Witikon,1967,47.3591,8.590272,620,14.59013699,5.264657534,2.988219178,265.8,5.358486943,32.14170507,-1.217319508,5.4435,107
Switzerland,Zürich-Witikon,1982,47.3591,8.590272,620,13.50821918,5.960273973,3.210684932,174.25,3.4796851,35.26689708,-1.969892473,5.7876,118
Switzerland,Zürich-MeteoSchweiz,1997,47.378142,8.565853,555,13.82739726,5.930410959,2.70109589,208.45,3.224423963,18.8640553,-1.662749616,6.0886,90
Switzerland,Zürich-MeteoSchweiz,1956,47.378142,8.565853,555,12.46338798,3.733333333,3.280054645,197,2.535520949,26.45902855,-4.031442343,3.404,120
Switzerland,Zürich-MeteoSchweiz,1969,47.378142,8.565853,555,13.50273973,4.658082192,2.607945205,125.15,2.778187404,16.60368664,-2.790745008,6.2409,117
Switzerland,Zürich-Witikon,1999,47.3591,8.590272,620,13.49287671,6.271506849,4.243835616,196.15,3.64047619,30.25806452,-1.615015361,6.2468,99
Switzerland,Zürich-MeteoSchweiz,1978,47.378142,8.565853,555,11.75972603,5.036986301,3.300273973,158.45,2.995276498,29.52265745,-1.427995392,6.6915,116
Switzerland,Zürich-Witikon,2005,47.3591,8.590272,620,13.42246575,5.755890411,2.854520548,140.65,2.604070661,15.44854071,-2.158410138,6.1986,104
Switzerland,Zürich-Witikon,2018,47.3591,8.590272,620,15.55972603,7.401643836,2.458356164,218.3,3.985560676,31.73041475,-0.60952381,4.3243,107
Switzerland,Zürich-MeteoSchweiz,1991,47.378142,8.565853,555,13.03808219,5.409863014,2.531780822,163.3,2.550614439,16.16513057,-2.395084485,6.8661,102
Switzerland,Zürich-MeteoSchweiz,1974,47.378142,8.565853,555,13.21506849,5.977808219,3.155890411,263.3,4.938978495,21.22235023,-0.052073733,6.5528,98
Switzerland,Zürich-MeteoSchweiz,1990,47.378142,8.565853,555,14.34520548,6.231780822,3.255342466,370.7,6.620084485,28.22734255,0.534715822,6.6366,81
Switzerland,Zürich-MeteoSchweiz,1964,47.378142,8.565853,555,13.73060109,5.16010929,2.661748634,104.75,1.672413793,6.598071932,-3.456915091,4.924,110
Switzerland,Zürich-MeteoSchweiz,2010,47.378142,8.565853,555,12.72328767,5.53260274,2.743835616,159.35,2.353264209,20.31835637,-2.183794163,5.7691,106
Switzerland,Zürich-MeteoSchweiz,1977,47.378142,8.565853,555,13.11808219,6.096986301,3.20630137,218.6,3.786866359,37.19738863,-0.576766513,6.4915,94
Switzerland,Zürich-Witikon,1979,47.3591,8.590272,620,12.51150685,5.56,3.244383562,190.8,2.792050691,28.73655914,-1.696774194,6.3409,120
Switzerland,Zürich-MeteoSchweiz,2008,47.378142,8.565853,555,13.67486339,6.231967213,3.313387978,301.15,5.718205413,21.96403411,-0.310641453,5.8658,102
Switzerland,Zürich-Witikon,1978,47.3591,8.590272,620,11.75972603,5.036986301,3.300273973,158.45,2.995276498,29.52265745,-1.427995392,6.6915,117
Switzerland,Zürich-MeteoSchweiz,1957,47.378142,8.565853,555,13.99534247,5.141917808,2.869041096,260.9,4.966052227,24.49155146,-1.449654378,3.4914,87
Switzerland,Zürich-MeteoSchweiz,2014,47.378142,8.565853,555,14.82219178,7.142465753,2.949041096,297.3,6.193663594,16.36175115,0.255568356,4.7808,92
Switzerland,Zürich-Witikon,2009,47.3591,8.590272,620,14.05863014,6.426849315,3.009041096,103.1,1.886367127,19.5,-2.377457757,5.6436,108
Switzerland,Zürich-MeteoSchweiz,1970,47.378142,8.565853,555,13.42657534,4.720821918,3.891780822,100.15,1.821774194,49.56835637,-3.619700461,6.5429,127
Switzerland,Zürich-MeteoSchweiz,1961,47.378142,8.565853,555,15.21287671,6.02,2.626849315,260.85,5.217549923,21.99039939,-0.463095238,3.7861,84
Switzerland,Zürich-MeteoSchweiz,1984,47.378142,8.565853,555,12.49590164,5.122677596,2.71557377,161.75,3.116833519,21.43047831,-1.858731924,6.1175,121
Switzerland,Zürich-Witikon,2019,47.3591,8.590272,620,14.94520548,6.760273973,2.85260274,274.35,5.578533026,27.97235023,-0.287135177,4.2766,96
Switzerland,Zürich-Witikon,1989,47.3591,8.590272,620,13.91452055,6.084383562,2.603013699,237.5,4.623694316,21.7311828,0.12016129,5.975,90
Switzerland,Zürich-MeteoSchweiz,2015,47.378142,8.565853,555,15.03616438,6.853972603,2.515068493,213.4,4.163325653,19.8375576,-0.756605223,4.6682,104
Switzerland,Zürich-Witikon,1971,47.3591,8.590272,620,13.12794521,4.98109589,2.617534247,115.1,2.224884793,14.61866359,-3.287711214,6.7529,109
Switzerland,Zürich-Witikon,1983,47.3591,8.590272,620,13.65835616,5.817808219,2.399726027,228.45,4.16344086,25.52457757,-1.035176651,6.2961,109
Switzerland,Zürich-MeteoSchweiz,1971,47.378142,8.565853,555,13.12794521,4.98109589,2.617534247,115.1,2.224884793,14.61866359,-3.287711214,6.7529,110
Switzerland,Zürich-MeteoSchweiz,1988,47.378142,8.565853,555,13.4010929,6.076229508,3.865027322,275.35,5.237486096,17.87949574,0.053207267,6.2073,115
Switzerland,Zürich-MeteoSchweiz,2019,47.378142,8.565853,555,14.94520548,6.760273973,2.85260274,274.35,5.578533026,27.97235023,-0.287135177,4.2766,95
Switzerland,Zürich-MeteoSchweiz,1999,47.378142,8.565853,555,13.49287671,6.271506849,4.243835616,196.15,3.64047619,30.25806452,-1.615015361,6.2468,100
Switzerland,Zürich-Witikon,1992,47.3591,8.590272,620,13.61393443,6.036338798,2.946721311,152.5,3.119021135,13.81979978,-2.386688914,6.7731,113
Switzerland,Zürich-Witikon,2004,47.3591,8.590272,620,13.49644809,5.980874317,2.925956284,203.95,4.249388209,25.80163144,-1.381201335,6.1767,108
Switzerland,Zürich-MeteoSchweiz,2009,47.378142,8.565853,555,14.05863014,6.426849315,3.009041096,103.1,1.886367127,19.5,-2.377457757,5.6436,101
Switzerland,Zürich-Witikon,2016,47.3591,8.590272,620,14.08387978,6.382222222,3.543442623,372.05,6.846718576,27.36040044,0.96681498,4.677,97
Switzerland,Zürich-MeteoSchweiz,1972,47.378142,8.565853,555,12.4204918,4.955191257,2.742896175,209.35,4.371931776,8.385242862,-0.62625139,6.8651,101
Switzerland,Zürich-MeteoSchweiz,1976,47.378142,8.565853,555,13.07486339,5.564754098,2.628961749,185.85,3.36492399,11.75231739,-1.401371895,6.3822,109
Switzerland,Zürich-MeteoSchweiz,1983,47.378142,8.565853,555,13.65835616,5.817808219,2.399726027,228.45,4.16344086,25.52457757,-1.035176651,6.2961,110
Switzerland,Zürich-MeteoSchweiz,1967,47.378142,8.565853,555,14.59013699,5.264657534,2.988219178,265.8,5.358486943,32.14170507,-1.217319508,5.4435,106
Switzerland,Zürich-Witikon,1977,47.3591,8.590272,620,13.11808219,6.096986301,3.20630137,218.6,3.786866359,37.19738863,-0.576766513,6.4915,87
Switzerland,Zürich-Witikon,1987,47.3591,8.590272,620,12.27808219,5.095342466,3.329315068,142,1.488709677,24.17434716,-2.83187404,6.1754,117
Switzerland,Zürich-Witikon,1998,47.3591,8.590272,620,13.79041096,6.055342466,2.859726027,314.25,5.851728111,27.10330261,-0.144738863,6.2911,98
Switzerland,Zürich-MeteoSchweiz,2005,47.378142,8.565853,555,13.42246575,5.755890411,2.854520548,140.65,2.604070661,15.44854071,-2.158410138,6.1986,100
Switzerland,Zürich-MeteoSchweiz,1980,47.378142,8.565853,555,11.88169399,5.087704918,2.806830601,273,4.704338154,30.21319985,-0.12625139,6.4436,120
Switzerland,Zürich-MeteoSchweiz,2006,47.378142,8.565853,555,14.01260274,6.337260274,3.108219178,85.9,1.320852535,16.75729647,-2.935483871,6.0839,114
Switzerland,Zürich-Witikon,2017,47.3591,8.590272,620,15.01741573,6.818258427,2.913150685,174.4,3.579569892,11.23809524,-1.842246195,4.5155,92
Switzerland,Zürich-Witikon,1968,47.3591,8.590272,620,13.7079235,5.046174863,3.160655738,158.25,3.543604004,30.55617353,-2.581201335,5.9588,109
Switzerland,Zürich-MeteoSchweiz,2000,47.378142,8.565853,555,14.43879781,6.959836066,3.160382514,257.75,4.836077123,33.95773081,-0.482128291,6.1057,101
Switzerland,Zürich-MeteoSchweiz,1993,47.378142,8.565853,555,13.23369863,5.755616438,3.215342466,222.25,3.881989247,14.48694316,-1.119316436,6.3475,110
Switzerland,Zürich-Witikon,1970,47.3591,8.590272,620,13.42657534,4.720821918,3.891780822,100.15,1.821774194,49.56835637,-3.619700461,6.5429,127
Switzerland,Zürich-MeteoSchweiz,2021,47.378142,8.565853,555,13.8139726,6.079452055,3.086575342,265.1,4.934715822,29.36482335,-0.329915515,5.163694733,98
Switzerland,Zürich-MeteoSchweiz,1998,47.378142,8.565853,555,13.79041096,6.055342466,2.859726027,314.25,5.851728111,27.10330261,-0.144738863,6.2911,99
Switzerland,Zürich-Witikon,1985,47.3591,8.590272,620,12.55452055,4.66109589,2.629041096,166.05,1.585983103,22.54454685,-3.724500768,6.1816,113
Switzerland,Zürich-MeteoSchweiz,1975,47.378142,8.565853,555,12.86109589,5.84109589,3.33369863,332.75,6.515360983,21.75998464,0.726958525,6.1624,119
Switzerland,Zürich-Witikon,2020,47.3591,8.590272,620,15.44289617,6.949453552,2.348360656,409.5,7.587208009,22.83945124,1.204820171,3.7319,92
Switzerland,Zürich-MeteoSchweiz,1981,47.378142,8.565853,555,12.85287671,5.181917808,3.548493151,83.8,1.623655914,17.90745008,-3.556374808,6.1647,99
Switzerland,Zürich-MeteoSchweiz,2012,47.378142,8.565853,555,13.93114754,6.169398907,3.529234973,239.9,3.44831294,28.69855395,-1.791360771,5.2765,92
Switzerland,Zürich-MeteoSchweiz,2016,47.378142,8.565853,555,14.08387978,6.382222222,3.543442623,372.05,6.846718576,27.36040044,0.96681498,4.677,101
Switzerland,Zürich-MeteoSchweiz,1968,47.378142,8.565853,555,13.7079235,5.046174863,3.160655738,158.25,3.543604004,30.55617353,-2.581201335,5.9588,108
Switzerland,Zürich-Witikon,1981,47.3591,8.590272,620,12.85287671,5.181917808,3.548493151,83.8,1.623655914,17.90745008,-3.556374808,6.1647,103
Switzerland,Zürich-MeteoSchweiz,1963,47.378142,8.565853,555,12.98246575,4.111506849,2.826849315,46.75,-0.689900154,23.71889401,-7.253149002,5.1895,122
Switzerland,Zürich-MeteoSchweiz,1973,47.378142,8.565853,555,12.44383562,5.169863014,3.04109589,85.9,1.84281874,13.2718894,-2.232296467,7.3425,120
Switzerland,Zürich-Witikon,1972,47.3591,8.590272,620,12.4204918,4.955191257,2.742896175,209.35,4.371931776,8.385242862,-0.62625139,6.8651,98
Switzerland,Zürich-Witikon,1974,47.3591,8.590272,620,13.21506849,5.977808219,3.155890411,263.3,4.938978495,21.22235023,-0.052073733,6.5528,93
Switzerland,Zürich-MeteoSchweiz,2004,47.378142,8.565853,555,13.49644809,5.980874317,2.925956284,203.95,4.249388209,25.80163144,-1.381201335,6.1767,106
Switzerland,Zürich-MeteoSchweiz,1958,47.378142,8.565853,555,13.71315068,5.209041096,3.92109589,218.9,4.829339478,35.28225806,-1.413479263,3.1754,117
Switzerland,Zürich-MeteoSchweiz,1992,47.378142,8.565853,555,13.61393443,6.036338798,2.946721311,152.5,3.119021135,13.81979978,-2.386688914,6.7731,111
Switzerland,Zürich-MeteoSchweiz,2017,47.378142,8.565853,555,15.01741573,6.818258427,2.913150685,174.4,3.579569892,11.23809524,-1.842246195,4.5155,93
Switzerland,Zürich-Witikon,1973,47.3591,8.590272,620,12.44383562,5.169863014,3.04109589,85.9,1.84281874,13.2718894,-2.232296467,7.3425,124
Switzerland,Zürich-MeteoSchweiz,2018,47.378142,8.565853,555,15.55972603,7.401643836,2.458356164,218.3,3.985560676,31.73041475,-0.60952381,4.3243,107
Switzerland,Zürich-Witikon,1997,47.3591,8.590272,620,13.82739726,5.930410959,2.70109589,208.45,3.224423963,18.8640553,-1.662749616,6.0886,91
Switzerland,Zürich-Witikon,1969,47.3591,8.590272,620,13.50273973,4.658082192,2.607945205,125.15,2.778187404,16.60368664,-2.790745008,6.2409,118
Switzerland,Zürich-MeteoSchweiz,1959,47.378142,8.565853,555,15.00493151,5.548219178,2.561917808,231.1,5.331605223,25.06490015,-1.633640553,3.1938,95
Switzerland,Zürich-Witikon,1975,47.3591,8.590272,620,12.86109589,5.84109589,3.33369863,332.75,6.515360983,21.75998464,0.726958525,6.1624,113
Switzerland,Zürich-Witikon,2015,47.3591,8.590272,620,15.03616438,6.853972603,2.515068493,213.4,4.163325653,19.8375576,-0.756605223,4.6682,105
Switzerland,Zürich-Witikon,2008,47.3591,8.590272,620,13.67486339,6.231967213,3.313387978,301.15,5.718205413,21.96403411,-0.310641453,5.8658,116
Switzerland,Zürich-Witikon,1986,47.3591,8.590272,620,12.5739726,5.000273973,3.299452055,180.8,2.533486943,29.31374808,-2.684677419,6.5265,124
Switzerland,Therwil,2014,47.499697,7.558086,310,16.44273973,7.768493151,2.379452055,417.7,7.958832565,22.95737327,1.373617512,4.7808,97
Switzerland,Therwil,2013,47.499697,7.558086,310,14.41123288,6.534794521,2.486849315,244.2,4.458064516,22.18317972,-0.724423963,5.3257,112
Switzerland,Basel-Binningen,1993,47.548594,7.582372,315,14.59534247,6.376986301,2.136438356,317.05,5.665015361,12.02457757,-0.362519201,6.3475,91
Switzerland,Therwil,2009,47.499697,7.558086,310,15.60054795,7.175068493,2.095890411,168.85,3.61609063,16.01497696,-1.60234255,5.6436,103
Switzerland,Therwil,2010,47.499697,7.558086,310,14.18136986,5.960273973,2.288219178,235.1,4.010023041,22.89093702,-1.262365591,5.7691,110
Switzerland,Basel-Binningen,1968,47.548594,7.582372,315,14.24808743,5.77704918,2.390437158,213,4.298776418,22.29032258,-1.697441602,5.9588,107
Switzerland,Basel-Binningen,2016,47.548594,7.582372,315,15.45625,6.742363112,2.687215909,419.65,8.072882077,26.08727118,1.481822052,4.677,94
Switzerland,Basel-Binningen,1998,47.548594,7.582372,315,15.38493151,6.631780822,2.209863014,400.05,7.546351767,18.38978495,0.748732719,6.2911,89
Switzerland,Basel-Binningen,1972,47.548594,7.582372,315,13.91311475,5.125136612,1.731693989,257.3,5.270967742,9.535038932,-0.403077494,6.8651,95
Switzerland,Basel-Binningen,1999,47.548594,7.582372,315,15.2490411,7.299178082,3.153424658,288.55,5.517434716,17.04147465,-0.399231951,6.2468,95
Switzerland,Dornach,2013,47.481642,7.611114,300,14.41123288,6.534794521,2.486849315,244.2,4.458064516,22.18317972,-0.724423963,5.3257,109
Switzerland,Basel-Binningen,1989,47.548594,7.582372,315,15.62767123,6.225753425,1.796712329,340.4,6.627841782,15.12711214,0.781221198,5.975,86
Switzerland,Dornach,2005,47.481642,7.611114,300,14.98246575,6.325753425,1.934246575,199.55,4.20249616,12.56950845,-1.439554531,6.1986,94
Switzerland,Dornach,2012,47.481642,7.611114,300,15.52076503,6.737431694,2.863114754,355.05,5.71386726,20.93140527,-1.020541342,5.2765,93
Switzerland,"Reinach, BL",2020,47.493131,7.589494,303,17.18497268,7.343715847,1.848087432,499.95,9.290878754,15.27030033,1.749647757,3.7319,78
Switzerland,Therwil,2019,47.499697,7.558086,310,16.52164384,7.055068493,2.152876712,376.1,7.635061444,16.3655914,0.528686636,4.2766,94
Switzerland,Dornach,2017,47.481642,7.611114,300,16.52430168,7.317045455,2.028493151,224,5.105510753,8.873271889,-1.316013825,4.5155,88
